id,date,season,year,month,hour,holiday,day_of_week,working_day,weather_condition,temperature,feels_temperature,humidity,windspeed,casual,registered,count,weekend,windspeed_category
6898,2011-10-20,Winter,2011,Oct,0,0,Thursday,1,Clear,0.56,0.5303,0.94,0.2985,4,22,26,0,Medium
6899,2011-10-20,Winter,2011,Oct,1,0,Thursday,1,Clear,0.56,0.5303,0.88,0.3582,4,11,15,0,Medium
6900,2011-10-20,Winter,2011,Oct,2,0,Thursday,1,Clear,0.56,0.5303,0.88,0.4478,0,4,4,0,High
6901,2011-10-20,Winter,2011,Oct,3,0,Thursday,1,Clear,0.5,0.4848,0.82,0.4627,0,1,1,0,High
6902,2011-10-20,Winter,2011,Oct,4,0,Thursday,1,Clear,0.5,0.4848,0.82,0.4627,2,6,8,0,High
6903,2011-10-20,Winter,2011,Oct,5,0,Thursday,1,Clear,0.48,0.4697,0.82,0.3582,2,24,26,0,Medium
6904,2011-10-20,Winter,2011,Oct,6,0,Thursday,1,Clear,0.44,0.4394,0.82,0.4179,5,87,92,0,High
6905,2011-10-20,Winter,2011,Oct,7,0,Thursday,1,Clear,0.42,0.4242,0.77,0.4478,15,303,318,0,High
6906,2011-10-20,Winter,2011,Oct,8,0,Thursday,1,Clear,0.44,0.4394,0.67,0.5224,17,409,426,0,High
6907,2011-10-20,Winter,2011,Oct,9,0,Thursday,1,Clear,0.44,0.4394,0.67,0.5821,26,197,223,0,High
6908,2011-10-20,Winter,2011,Oct,10,0,Thursday,1,Clear,0.46,0.4545,0.59,0.4478,25,105,130,0,High
6909,2011-10-20,Winter,2011,Oct,11,0,Thursday,1,Clear,0.48,0.4697,0.55,0.5224,30,99,129,0,High
6910,2011-10-20,Winter,2011,Oct,12,0,Thursday,1,Clear,0.48,0.4697,0.48,0.5224,28,171,199,0,High
6911,2011-10-20,Winter,2011,Oct,13,0,Thursday,1,Clear,0.5,0.4848,0.45,0.5821,28,136,164,0,High
6912,2011-10-20,Winter,2011,Oct,14,0,Thursday,1,Misty,0.48,0.4697,0.48,0.5522,38,117,155,0,High
6913,2011-10-20,Winter,2011,Oct,15,0,Thursday,1,Misty,0.48,0.4697,0.51,0.4478,22,138,160,0,High
6914,2011-10-20,Winter,2011,Oct,16,0,Thursday,1,Misty,0.48,0.4697,0.51,0.4478,31,203,234,0,High
6915,2011-10-20,Winter,2011,Oct,17,0,Thursday,1,Misty,0.48,0.4697,0.48,0.3881,56,438,494,0,Medium
6916,2011-10-20,Winter,2011,Oct,18,0,Thursday,1,Misty,0.46,0.4545,0.51,0.2985,39,430,469,0,Medium
6917,2011-10-20,Winter,2011,Oct,19,0,Thursday,1,Clear,0.46,0.4545,0.51,0.3582,20,278,298,0,Medium
6918,2011-10-20,Winter,2011,Oct,20,0,Thursday,1,Misty,0.46,0.4545,0.51,0.3284,34,207,241,0,Medium
6919,2011-10-20,Winter,2011,Oct,21,0,Thursday,1,Clear,0.44,0.4394,0.51,0.2985,16,149,165,0,Medium
6920,2011-10-20,Winter,2011,Oct,22,0,Thursday,1,Clear,0.44,0.4394,0.51,0.3284,22,106,128,0,Medium
6921,2011-10-20,Winter,2011,Oct,23,0,Thursday,1,Clear,0.42,0.4242,0.58,0.2537,7,83,90,0,Medium
6922,2011-10-21,Winter,2011,Oct,0,0,Friday,1,Clear,0.4,0.4091,0.62,0.2537,8,42,50,0,Medium
6923,2011-10-21,Winter,2011,Oct,1,0,Friday,1,Clear,0.4,0.4091,0.62,0.2239,7,19,26,0,Medium
6924,2011-10-21,Winter,2011,Oct,2,0,Friday,1,Clear,0.38,0.3939,0.66,0.1642,6,12,18,0,Low
6925,2011-10-21,Winter,2011,Oct,3,0,Friday,1,Clear,0.36,0.3485,0.71,0.1343,0,7,7,0,Low
6926,2011-10-21,Winter,2011,Oct,4,0,Friday,1,Clear,0.36,0.3485,0.71,0.1642,0,6,6,0,Low
6927,2011-10-21,Winter,2011,Oct,5,0,Friday,1,Clear,0.34,0.3333,0.76,0.194,0,31,31,0,Low
6928,2011-10-21,Winter,2011,Oct,6,0,Friday,1,Clear,0.36,0.3485,0.71,0.1642,7,78,85,0,Low
6929,2011-10-21,Winter,2011,Oct,7,0,Friday,1,Clear,0.36,0.3485,0.71,0.1642,5,228,233,0,Low
6930,2011-10-21,Winter,2011,Oct,8,0,Friday,1,Clear,0.4,0.4091,0.62,0.194,16,386,402,0,Low
6931,2011-10-21,Winter,2011,Oct,9,0,Friday,1,Misty,0.42,0.4242,0.58,0.1343,33,189,222,0,Low
6932,2011-10-21,Winter,2011,Oct,10,0,Friday,1,Clear,0.46,0.4545,0.51,0.1642,32,106,138,0,Low
6933,2011-10-21,Winter,2011,Oct,11,0,Friday,1,Clear,0.5,0.4848,0.45,0.2239,39,135,174,0,Medium
6934,2011-10-21,Winter,2011,Oct,12,0,Friday,1,Clear,0.5,0.4848,0.45,0.2985,47,193,240,0,Medium
6935,2011-10-21,Winter,2011,Oct,13,0,Friday,1,Clear,0.48,0.4697,0.48,0.3284,43,163,206,0,Medium
6936,2011-10-21,Winter,2011,Oct,14,0,Friday,1,Clear,0.52,0.5,0.42,0.2985,67,131,198,0,Medium
6937,2011-10-21,Winter,2011,Oct,15,0,Friday,1,Clear,0.5,0.4848,0.45,0.2836,57,178,235,0,Medium
6938,2011-10-21,Winter,2011,Oct,16,0,Friday,1,Clear,0.5,0.4848,0.45,0.2537,60,242,302,0,Medium
6939,2011-10-21,Winter,2011,Oct,17,0,Friday,1,Misty,0.46,0.4545,0.51,0.2537,79,445,524,0,Medium
6940,2011-10-21,Winter,2011,Oct,18,0,Friday,1,Misty,0.44,0.4394,0.54,0.2537,43,354,397,0,Medium
6941,2011-10-21,Winter,2011,Oct,19,0,Friday,1,Misty,0.44,0.4394,0.54,0.3881,25,228,253,0,Medium
6942,2011-10-21,Winter,2011,Oct,20,0,Friday,1,Misty,0.44,0.4394,0.54,0.2239,29,155,184,0,Medium
6943,2011-10-21,Winter,2011,Oct,21,0,Friday,1,Clear,0.42,0.4242,0.58,0.1642,31,112,143,0,Low
6944,2011-10-21,Winter,2011,Oct,22,0,Friday,1,Clear,0.42,0.4242,0.54,0.1642,24,89,113,0,Low
6945,2011-10-21,Winter,2011,Oct,23,0,Friday,1,Clear,0.4,0.4091,0.62,0.2239,18,99,117,0,Medium
6946,2011-10-22,Winter,2011,Oct,0,0,Saturday,0,Clear,0.4,0.4091,0.62,0.194,16,80,96,1,Low
6947,2011-10-22,Winter,2011,Oct,1,0,Saturday,0,Clear,0.4,0.4091,0.62,0.194,20,50,70,1,Low
6948,2011-10-22,Winter,2011,Oct,2,0,Saturday,0,Clear,0.4,0.4091,0.62,0.2537,6,25,31,1,Medium
6949,2011-10-22,Winter,2011,Oct,3,0,Saturday,0,Clear,0.4,0.4091,0.62,0.1343,1,19,20,1,Low
6950,2011-10-22,Winter,2011,Oct,4,0,Saturday,0,Clear,0.38,0.3939,0.66,0.0896,4,4,8,1,Low
6951,2011-10-22,Winter,2011,Oct,5,0,Saturday,0,Clear,0.38,0.3939,0.66,0.0,1,7,8,1,Low
6952,2011-10-22,Winter,2011,Oct,6,0,Saturday,0,Clear,0.36,0.3788,0.71,0.0,1,17,18,1,Low
6953,2011-10-22,Winter,2011,Oct,7,0,Saturday,0,Clear,0.36,0.3636,0.76,0.1045,8,49,57,1,Low
6954,2011-10-22,Winter,2011,Oct,8,0,Saturday,0,Clear,0.4,0.4091,0.71,0.0,26,88,114,1,Low
6955,2011-10-22,Winter,2011,Oct,9,0,Saturday,0,Clear,0.42,0.4242,0.67,0.0896,47,122,169,1,Low
6956,2011-10-22,Winter,2011,Oct,10,0,Saturday,0,Misty,0.44,0.4394,0.62,0.1045,87,149,236,1,Low
6957,2011-10-22,Winter,2011,Oct,11,0,Saturday,0,Misty,0.44,0.4394,0.62,0.1045,110,172,282,1,Low
6958,2011-10-22,Winter,2011,Oct,12,0,Saturday,0,Clear,0.46,0.4545,0.55,0.0896,132,211,343,1,Low
6959,2011-10-22,Winter,2011,Oct,13,0,Saturday,0,Clear,0.5,0.4848,0.45,0.0,136,186,322,1,Low
6960,2011-10-22,Winter,2011,Oct,14,0,Saturday,0,Misty,0.48,0.4697,0.48,0.2239,133,177,310,1,Medium
6961,2011-10-22,Winter,2011,Oct,15,0,Saturday,0,Clear,0.48,0.4697,0.51,0.2239,159,223,382,1,Medium
6962,2011-10-22,Winter,2011,Oct,16,0,Saturday,0,Clear,0.5,0.4848,0.45,0.194,169,190,359,1,Low
6963,2011-10-22,Winter,2011,Oct,17,0,Saturday,0,Clear,0.46,0.4545,0.55,0.1343,143,217,360,1,Low
6964,2011-10-22,Winter,2011,Oct,18,0,Saturday,0,Clear,0.44,0.4394,0.54,0.0896,111,224,335,1,Low
6965,2011-10-22,Winter,2011,Oct,19,0,Saturday,0,Clear,0.44,0.4394,0.67,0.0,47,173,220,1,Low
6966,2011-10-22,Winter,2011,Oct,20,0,Saturday,0,Clear,0.42,0.4242,0.67,0.0,48,111,159,1,Low
6967,2011-10-22,Winter,2011,Oct,21,0,Saturday,0,Clear,0.4,0.4091,0.76,0.0,37,120,157,1,Low
6968,2011-10-22,Winter,2011,Oct,22,0,Saturday,0,Clear,0.4,0.4091,0.76,0.0,30,114,144,1,Low
6969,2011-10-22,Winter,2011,Oct,23,0,Saturday,0,Clear,0.38,0.3939,0.82,0.0,27,81,108,1,Low
6970,2011-10-23,Winter,2011,Oct,0,0,Sunday,0,Clear,0.36,0.3788,0.87,0.0,24,64,88,1,Low
6971,2011-10-23,Winter,2011,Oct,1,0,Sunday,0,Clear,0.36,0.3788,0.87,0.0,11,60,71,1,Low
6972,2011-10-23,Winter,2011,Oct,2,0,Sunday,0,Clear,0.34,0.3485,0.87,0.0896,10,40,50,1,Low
6973,2011-10-23,Winter,2011,Oct,3,0,Sunday,0,Clear,0.34,0.3636,0.87,0.0,15,31,46,1,Low
6974,2011-10-23,Winter,2011,Oct,4,0,Sunday,0,Clear,0.34,0.3636,0.87,0.0,5,1,6,1,Low
6975,2011-10-23,Winter,2011,Oct,5,0,Sunday,0,Clear,0.32,0.3485,0.87,0.0,1,2,3,1,Low
6976,2011-10-23,Winter,2011,Oct,6,0,Sunday,0,Clear,0.32,0.3333,0.87,0.1045,0,12,12,1,Low
6977,2011-10-23,Winter,2011,Oct,7,0,Sunday,0,Clear,0.34,0.3485,0.87,0.0896,3,18,21,1,Low
6978,2011-10-23,Winter,2011,Oct,8,0,Sunday,0,Clear,0.36,0.3485,0.87,0.1343,32,56,88,1,Low
6979,2011-10-23,Winter,2011,Oct,9,0,Sunday,0,Clear,0.4,0.4091,0.76,0.0,48,95,143,1,Low
6980,2011-10-23,Winter,2011,Oct,10,0,Sunday,0,Clear,0.42,0.4242,0.71,0.0896,104,185,289,1,Low
6981,2011-10-23,Winter,2011,Oct,11,0,Sunday,0,Clear,0.46,0.4545,0.72,0.1642,131,202,333,1,Low
6982,2011-10-23,Winter,2011,Oct,12,0,Sunday,0,Clear,0.5,0.4848,0.59,0.2537,164,249,413,1,Medium
6983,2011-10-23,Winter,2011,Oct,13,0,Sunday,0,Clear,0.52,0.5,0.55,0.194,160,255,415,1,Low
6984,2011-10-23,Winter,2011,Oct,14,0,Sunday,0,Clear,0.52,0.5,0.55,0.2239,192,216,408,1,Medium
6985,2011-10-23,Winter,2011,Oct,15,0,Sunday,0,Clear,0.52,0.5,0.52,0.1642,171,216,387,1,Low
6986,2011-10-23,Winter,2011,Oct,16,0,Sunday,0,Clear,0.52,0.5,0.55,0.194,188,217,405,1,Low
6987,2011-10-23,Winter,2011,Oct,17,0,Sunday,0,Clear,0.5,0.4848,0.63,0.1343,120,220,340,1,Low
6988,2011-10-23,Winter,2011,Oct,18,0,Sunday,0,Clear,0.5,0.4848,0.63,0.1045,88,196,284,1,Low
6989,2011-10-23,Winter,2011,Oct,19,0,Sunday,0,Clear,0.46,0.4545,0.77,0.0,53,140,193,1,Low
6990,2011-10-23,Winter,2011,Oct,20,0,Sunday,0,Clear,0.44,0.4394,0.72,0.0896,32,112,144,1,Low
6991,2011-10-23,Winter,2011,Oct,21,0,Sunday,0,Clear,0.44,0.4394,0.72,0.0896,24,75,99,1,Low
6992,2011-10-23,Winter,2011,Oct,22,0,Sunday,0,Clear,0.42,0.4242,0.77,0.1045,25,69,94,1,Low
6993,2011-10-23,Winter,2011,Oct,23,0,Sunday,0,Clear,0.42,0.4242,0.77,0.1642,18,31,49,1,Low
6994,2011-10-24,Winter,2011,Oct,0,0,Monday,1,Clear,0.42,0.4242,0.77,0.0,6,26,32,0,Low
6995,2011-10-24,Winter,2011,Oct,1,0,Monday,1,Clear,0.4,0.4091,0.82,0.1343,7,8,15,0,Low
6996,2011-10-24,Winter,2011,Oct,2,0,Monday,1,Clear,0.4,0.4091,0.87,0.1045,1,6,7,0,Low
6997,2011-10-24,Winter,2011,Oct,3,0,Monday,1,Clear,0.4,0.4091,0.82,0.0896,1,3,4,0,Low
6998,2011-10-24,Winter,2011,Oct,4,0,Monday,1,Clear,0.4,0.4091,0.82,0.0,1,5,6,0,Low
6999,2011-10-24,Winter,2011,Oct,5,0,Monday,1,Clear,0.38,0.3939,0.87,0.0,2,19,21,0,Low
7000,2011-10-24,Winter,2011,Oct,6,0,Monday,1,Clear,0.4,0.4091,0.87,0.1045,3,83,86,0,Low
7001,2011-10-24,Winter,2011,Oct,7,0,Monday,1,Misty,0.38,0.3939,0.94,0.1045,11,274,285,0,Low
7002,2011-10-24,Winter,2011,Oct,8,0,Monday,1,Misty,0.42,0.4242,0.88,0.1642,20,378,398,0,Low
7003,2011-10-24,Winter,2011,Oct,9,0,Monday,1,Misty,0.44,0.4394,0.82,0.1642,29,166,195,0,Low
7004,2011-10-24,Winter,2011,Oct,10,0,Monday,1,Misty,0.46,0.4545,0.82,0.2537,47,82,129,0,Medium
7005,2011-10-24,Winter,2011,Oct,11,0,Monday,1,Misty,0.5,0.4848,0.72,0.1642,59,109,168,0,Low
7006,2011-10-24,Winter,2011,Oct,12,0,Monday,1,Misty,0.52,0.5,0.68,0.1045,64,156,220,0,Low
7007,2011-10-24,Winter,2011,Oct,13,0,Monday,1,Misty,0.54,0.5152,0.64,0.2239,60,138,198,0,Medium
7008,2011-10-24,Winter,2011,Oct,14,0,Monday,1,Misty,0.54,0.5152,0.64,0.194,63,143,206,0,Low
7009,2011-10-24,Winter,2011,Oct,15,0,Monday,1,Clear,0.56,0.5303,0.6,0.1642,52,125,177,0,Low
7010,2011-10-24,Winter,2011,Oct,16,0,Monday,1,Clear,0.54,0.5152,0.64,0.194,68,242,310,0,Low
7011,2011-10-24,Winter,2011,Oct,17,0,Monday,1,Clear,0.52,0.5,0.68,0.1343,87,527,614,0,Low
7012,2011-10-24,Winter,2011,Oct,18,0,Monday,1,Clear,0.54,0.5152,0.6,0.0896,58,428,486,0,Low
7013,2011-10-24,Winter,2011,Oct,19,0,Monday,1,Light_precipitation,0.48,0.4697,0.82,0.0,25,212,237,0,Low
7014,2011-10-24,Winter,2011,Oct,20,0,Monday,1,Clear,0.48,0.4697,0.82,0.1045,11,118,129,0,Low
7015,2011-10-24,Winter,2011,Oct,21,0,Monday,1,Clear,0.46,0.4545,0.87,0.1045,12,114,126,0,Low
7016,2011-10-24,Winter,2011,Oct,22,0,Monday,1,Clear,0.48,0.4697,0.75,0.1642,3,76,79,0,Low
7017,2011-10-24,Winter,2011,Oct,23,0,Monday,1,Clear,0.46,0.4545,0.77,0.0896,9,50,59,0,Low
7018,2011-10-25,Winter,2011,Oct,0,0,Tuesday,1,Clear,0.44,0.4394,0.77,0.1343,4,26,30,0,Low
7019,2011-10-25,Winter,2011,Oct,1,0,Tuesday,1,Clear,0.44,0.4394,0.77,0.1343,5,6,11,0,Low
7020,2011-10-25,Winter,2011,Oct,2,0,Tuesday,1,Clear,0.42,0.4242,0.82,0.1343,2,3,5,0,Low
7021,2011-10-25,Winter,2011,Oct,3,0,Tuesday,1,Clear,0.4,0.4091,0.87,0.0,1,3,4,0,Low
7022,2011-10-25,Winter,2011,Oct,4,0,Tuesday,1,Clear,0.38,0.3939,0.87,0.1343,0,5,5,0,Low
7023,2011-10-25,Winter,2011,Oct,5,0,Tuesday,1,Clear,0.38,0.3939,0.87,0.1343,0,24,24,0,Low
7024,2011-10-25,Winter,2011,Oct,6,0,Tuesday,1,Clear,0.38,0.3939,0.82,0.1045,3,95,98,0,Low
7025,2011-10-25,Winter,2011,Oct,7,0,Tuesday,1,Clear,0.4,0.4091,0.76,0.194,15,299,314,0,Low
7026,2011-10-25,Winter,2011,Oct,8,0,Tuesday,1,Clear,0.44,0.4394,0.72,0.0,25,383,408,0,Low
7027,2011-10-25,Winter,2011,Oct,9,0,Tuesday,1,Clear,0.48,0.4697,0.55,0.2239,29,194,223,0,Medium
7028,2011-10-25,Winter,2011,Oct,10,0,Tuesday,1,Clear,0.5,0.4848,0.51,0.2537,26,102,128,0,Medium
7029,2011-10-25,Winter,2011,Oct,11,0,Tuesday,1,Clear,0.52,0.5,0.48,0.2836,46,120,166,0,Medium
7030,2011-10-25,Winter,2011,Oct,12,0,Tuesday,1,Clear,0.54,0.5152,0.39,0.3582,35,165,200,0,Medium
7031,2011-10-25,Winter,2011,Oct,13,0,Tuesday,1,Clear,0.56,0.5303,0.37,0.3881,37,161,198,0,Medium
7032,2011-10-25,Winter,2011,Oct,14,0,Tuesday,1,Clear,0.56,0.5303,0.4,0.2537,66,134,200,0,Medium
7033,2011-10-25,Winter,2011,Oct,15,0,Tuesday,1,Clear,0.56,0.5303,0.37,0.1045,63,171,234,0,Low
7034,2011-10-25,Winter,2011,Oct,16,0,Tuesday,1,Clear,0.56,0.5303,0.37,0.194,52,233,285,0,Low
7035,2011-10-25,Winter,2011,Oct,17,0,Tuesday,1,Clear,0.56,0.5303,0.37,0.1045,68,517,585,0,Low
7036,2011-10-25,Winter,2011,Oct,18,0,Tuesday,1,Clear,0.52,0.5,0.42,0.1045,65,453,518,0,Low
7037,2011-10-25,Winter,2011,Oct,19,0,Tuesday,1,Clear,0.48,0.4697,0.67,0.194,44,294,338,0,Low
7038,2011-10-25,Winter,2011,Oct,20,0,Tuesday,1,Clear,0.46,0.4545,0.67,0.1045,40,208,248,0,Low
7039,2011-10-25,Winter,2011,Oct,21,0,Tuesday,1,Clear,0.44,0.4394,0.72,0.1343,32,169,201,0,Low
7040,2011-10-25,Winter,2011,Oct,22,0,Tuesday,1,Clear,0.46,0.4545,0.67,0.194,22,148,170,0,Low
7041,2011-10-25,Winter,2011,Oct,23,0,Tuesday,1,Clear,0.44,0.4394,0.72,0.1343,15,79,94,0,Low
7042,2011-10-26,Winter,2011,Oct,0,0,Wednesday,1,Clear,0.44,0.4394,0.72,0.194,4,28,32,0,Low
7043,2011-10-26,Winter,2011,Oct,1,0,Wednesday,1,Clear,0.44,0.4394,0.67,0.2537,3,9,12,0,Medium
7044,2011-10-26,Winter,2011,Oct,2,0,Wednesday,1,Clear,0.44,0.4394,0.67,0.1642,2,1,3,0,Low
7045,2011-10-26,Winter,2011,Oct,3,0,Wednesday,1,Clear,0.44,0.4394,0.67,0.2239,0,3,3,0,Medium
7046,2011-10-26,Winter,2011,Oct,4,0,Wednesday,1,Clear,0.42,0.4242,0.71,0.2537,0,5,5,0,Medium
7047,2011-10-26,Winter,2011,Oct,5,0,Wednesday,1,Clear,0.42,0.4242,0.71,0.2239,0,21,21,0,Medium
7048,2011-10-26,Winter,2011,Oct,6,0,Wednesday,1,Clear,0.42,0.4242,0.71,0.2239,0,92,92,0,Medium
7049,2011-10-26,Winter,2011,Oct,7,0,Wednesday,1,Clear,0.42,0.4242,0.71,0.1642,15,284,299,0,Low
7050,2011-10-26,Winter,2011,Oct,8,0,Wednesday,1,Misty,0.44,0.4394,0.67,0.194,26,438,464,0,Low
7051,2011-10-26,Winter,2011,Oct,9,0,Wednesday,1,Misty,0.48,0.4697,0.63,0.2239,14,226,240,0,Medium
7052,2011-10-26,Winter,2011,Oct,10,0,Wednesday,1,Misty,0.52,0.5,0.62,0.2537,26,105,131,0,Medium
7053,2011-10-26,Winter,2011,Oct,11,0,Wednesday,1,Clear,0.52,0.5,0.59,0.3284,23,132,155,0,Medium
7054,2011-10-26,Winter,2011,Oct,12,0,Wednesday,1,Light_precipitation,0.58,0.5455,0.53,0.2239,39,155,194,0,Medium
7055,2011-10-26,Winter,2011,Oct,13,0,Wednesday,1,Light_precipitation,0.56,0.5303,0.6,0.1045,20,62,82,0,Low
7056,2011-10-26,Winter,2011,Oct,14,0,Wednesday,1,Misty,0.52,0.5,0.77,0.0,14,52,66,0,Low
7057,2011-10-26,Winter,2011,Oct,15,0,Wednesday,1,Misty,0.52,0.5,0.77,0.0,11,59,70,0,Low
7058,2011-10-26,Winter,2011,Oct,16,0,Wednesday,1,Misty,0.52,0.5,0.77,0.0896,17,196,213,0,Low
7059,2011-10-26,Winter,2011,Oct,17,0,Wednesday,1,Misty,0.52,0.5,0.77,0.1045,40,414,454,0,Low
7060,2011-10-26,Winter,2011,Oct,18,0,Wednesday,1,Clear,0.52,0.5,0.77,0.1642,55,398,453,0,Low
7061,2011-10-26,Winter,2011,Oct,19,0,Wednesday,1,Clear,0.5,0.4848,0.82,0.0,25,306,331,0,Low
7062,2011-10-26,Winter,2011,Oct,20,0,Wednesday,1,Clear,0.5,0.4848,0.88,0.0,27,180,207,0,Low
7063,2011-10-26,Winter,2011,Oct,21,0,Wednesday,1,Misty,0.52,0.5,0.77,0.0,17,140,157,0,Low
7064,2011-10-26,Winter,2011,Oct,22,0,Wednesday,1,Misty,0.48,0.4697,0.88,0.0896,23,112,135,0,Low
7065,2011-10-26,Winter,2011,Oct,23,0,Wednesday,1,Misty,0.48,0.4697,0.88,0.0896,3,72,75,0,Low
7066,2011-10-27,Winter,2011,Oct,0,0,Thursday,1,Clear,0.46,0.4545,0.94,0.0,3,23,26,0,Low
7067,2011-10-27,Winter,2011,Oct,1,0,Thursday,1,Clear,0.46,0.4545,0.94,0.0,2,9,11,0,Low
7068,2011-10-27,Winter,2011,Oct,2,0,Thursday,1,Light_precipitation,0.46,0.4545,0.94,0.0,3,5,8,0,Low
7069,2011-10-27,Winter,2011,Oct,3,0,Thursday,1,Light_precipitation,0.46,0.4545,0.94,0.0,1,3,4,0,Low
7070,2011-10-27,Winter,2011,Oct,4,0,Thursday,1,Light_precipitation,0.48,0.4697,0.88,0.0,1,3,4,0,Low
7071,2011-10-27,Winter,2011,Oct,5,0,Thursday,1,Light_precipitation,0.48,0.4697,0.88,0.0896,1,14,15,0,Low
7072,2011-10-27,Winter,2011,Oct,6,0,Thursday,1,Light_precipitation,0.5,0.4848,0.82,0.0,4,42,46,0,Low
7073,2011-10-27,Winter,2011,Oct,7,0,Thursday,1,Misty,0.46,0.4545,0.94,0.0896,9,128,137,0,Low
7074,2011-10-27,Winter,2011,Oct,8,0,Thursday,1,Light_precipitation,0.48,0.4697,0.88,0.194,12,304,316,0,Low
7075,2011-10-27,Winter,2011,Oct,9,0,Thursday,1,Misty,0.5,0.4848,0.82,0.1642,16,155,171,0,Low
7076,2011-10-27,Winter,2011,Oct,10,0,Thursday,1,Light_precipitation,0.5,0.4848,0.88,0.194,10,52,62,0,Low
7077,2011-10-27,Winter,2011,Oct,11,0,Thursday,1,Light_precipitation,0.5,0.4848,0.88,0.1343,8,44,52,0,Low
7078,2011-10-27,Winter,2011,Oct,12,0,Thursday,1,Light_precipitation,0.5,0.4848,0.88,0.1343,8,45,53,0,Low
7079,2011-10-27,Winter,2011,Oct,13,0,Thursday,1,Misty,0.5,0.4848,0.88,0.1642,10,64,74,0,Low
7080,2011-10-27,Winter,2011,Oct,14,0,Thursday,1,Misty,0.52,0.5,0.83,0.0,16,76,92,0,Low
7081,2011-10-27,Winter,2011,Oct,15,0,Thursday,1,Misty,0.52,0.5,0.83,0.1045,12,95,107,0,Low
7082,2011-10-27,Winter,2011,Oct,16,0,Thursday,1,Misty,0.56,0.5303,0.73,0.1642,14,193,207,0,Low
7083,2011-10-27,Winter,2011,Oct,17,0,Thursday,1,Misty,0.5,0.4848,0.72,0.4627,31,291,322,0,High
7084,2011-10-27,Winter,2011,Oct,18,0,Thursday,1,Misty,0.48,0.4697,0.67,0.4627,14,226,240,0,High
7085,2011-10-27,Winter,2011,Oct,19,0,Thursday,1,Misty,0.44,0.4394,0.67,0.4627,19,200,219,0,High
7086,2011-10-27,Winter,2011,Oct,20,0,Thursday,1,Clear,0.42,0.4242,0.67,0.4925,11,171,182,0,High
7087,2011-10-27,Winter,2011,Oct,21,0,Thursday,1,Clear,0.4,0.4091,0.62,0.5224,13,119,132,0,High
7088,2011-10-27,Winter,2011,Oct,22,0,Thursday,1,Clear,0.36,0.3182,0.66,0.4925,14,97,111,0,High
7089,2011-10-27,Winter,2011,Oct,23,0,Thursday,1,Clear,0.34,0.303,0.61,0.4179,8,60,68,0,High
7090,2011-10-28,Winter,2011,Oct,0,0,Friday,1,Clear,0.34,0.3182,0.66,0.2537,4,40,44,0,Medium
7091,2011-10-28,Winter,2011,Oct,1,0,Friday,1,Clear,0.32,0.303,0.66,0.2537,7,9,16,0,Medium
7092,2011-10-28,Winter,2011,Oct,2,0,Friday,1,Clear,0.32,0.303,0.66,0.2836,1,3,4,0,Medium
7093,2011-10-28,Winter,2011,Oct,3,0,Friday,1,Clear,0.3,0.2879,0.7,0.2836,4,4,8,0,Medium
7094,2011-10-28,Winter,2011,Oct,4,0,Friday,1,Clear,0.3,0.2879,0.65,0.2836,5,5,10,0,Medium
7095,2011-10-28,Winter,2011,Oct,5,0,Friday,1,Misty,0.3,0.2879,0.61,0.2537,0,25,25,0,Medium
7096,2011-10-28,Winter,2011,Oct,6,0,Friday,1,Clear,0.28,0.2727,0.65,0.2537,1,74,75,0,Medium
7097,2011-10-28,Winter,2011,Oct,7,0,Friday,1,Clear,0.28,0.2727,0.65,0.2537,6,199,205,0,Medium
7098,2011-10-28,Winter,2011,Oct,8,0,Friday,1,Clear,0.3,0.2879,0.61,0.2836,13,361,374,0,Medium
7099,2011-10-28,Winter,2011,Oct,9,0,Friday,1,Clear,0.32,0.303,0.57,0.2239,19,210,229,0,Medium
7100,2011-10-28,Winter,2011,Oct,10,0,Friday,1,Clear,0.34,0.3182,0.57,0.2239,28,102,130,0,Medium
7101,2011-10-28,Winter,2011,Oct,11,0,Friday,1,Clear,0.36,0.3485,0.5,0.2239,40,128,168,0,Medium
7102,2011-10-28,Winter,2011,Oct,12,0,Friday,1,Misty,0.38,0.3939,0.4,0.1642,46,167,213,0,Low
7103,2011-10-28,Winter,2011,Oct,13,0,Friday,1,Misty,0.38,0.3939,0.42,0.2239,43,185,228,0,Medium
7104,2011-10-28,Winter,2011,Oct,14,0,Friday,1,Misty,0.36,0.3485,0.46,0.194,33,152,185,0,Low
7105,2011-10-28,Winter,2011,Oct,15,0,Friday,1,Misty,0.36,0.3333,0.43,0.2537,44,171,215,0,Medium
7106,2011-10-28,Winter,2011,Oct,16,0,Friday,1,Misty,0.36,0.3485,0.46,0.1642,46,262,308,0,Low
7107,2011-10-28,Winter,2011,Oct,17,0,Friday,1,Misty,0.36,0.3485,0.5,0.1343,35,411,446,0,Low
7108,2011-10-28,Winter,2011,Oct,18,0,Friday,1,Misty,0.36,0.3485,0.53,0.1642,36,332,368,0,Low
7109,2011-10-28,Winter,2011,Oct,19,0,Friday,1,Misty,0.36,0.3485,0.5,0.1343,16,188,204,0,Low
7110,2011-10-28,Winter,2011,Oct,20,0,Friday,1,Light_precipitation,0.34,0.3182,0.61,0.2239,12,131,143,0,Medium
7111,2011-10-28,Winter,2011,Oct,21,0,Friday,1,Light_precipitation,0.32,0.3182,0.7,0.1642,5,69,74,0,Low
